date,ci,weather_dummy,wind,aqi,life_impact,is_holiday_near,is_holiday_mid,is_nonwork_weekend,is_holiday_day_or_window,is_bad_weather,is_aqi_high,test_fold_1,test_fold_2,test_fold_3,test_fold_4,test_fold_5,test_fold_6,test_fold_7,test_fold_8,test_fold_9,test_fold_10,ci_lag1,ci_lag2,ci_lag3,ci_lag7,ci_lag8,ci_lag14,ci_lag21,ci_lag28,ci_roll3_prev_mean,ci_roll7_prev_mean,ci_roll14_prev_mean,ci_roll7_prev_std,ci_diff1_lag1,ci_diff7_lag1,dow,month,dow_sin,dow_cos,doy_sin,doy_cos
2018-05-01,61.15125191797728,1,1,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.42206329840647,64.28974127073617,77.57639620676949,36.66445577246167,40.08601092280368,24.243900873804456,58.01014158647149,58.87864864431248,66.76273359197073,54.22299416699296,47.70924854292294,16.286372858945814,-5.867677972329702,18.33605237560279,1.0,5.0,0.7818314824680298,0.6234898018587336,0.8723831643364682,-0.48882268214792435
2018-05-02,40.22893454475337,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.15125191797728,58.42206329840647,64.28974127073617,30.40186570968048,36.66445577246167,23.87509160088948,35.60322647958571,40.04557295172037,61.287685495706654,57.72110790206661,50.345487903221006,14.690922723580597,2.729188619570806,24.486796145515605,2.0,5.0,0.9749279121818236,-0.22252093395631434,0.8638453900495676,-0.5037570268394381
2018-05-03,61.71759747142552,2,1,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.22893454475337,61.15125191797728,58.42206329840647,43.66236433746465,30.40186570968048,44.69968387803267,29.87355110685065,22.904312848941263,53.267416587045716,59.1249748785056,51.51361954206842,12.28589034319343,-20.922317373223905,9.827068835072893,3.0,5.0,0.43388373911755823,-0.900968867902419,0.8550519795157738,-0.5185422956000375
2018-05-04,74.10958903984586,2,4,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.71759747142552,40.22893454475337,61.15125191797728,68.54407257343175,43.66236433746465,52.38519841902117,50.08429926259132,31.62243986490192,54.36592797805207,61.70429389764286,52.72918479873935,10.540133311862544,21.48866292667215,18.05523313396087,4.0,5.0,-0.433883739117558,-0.9009688679024191,0.8460055349535992,-0.5331741130511443
2018-05-05,50.44626189387165,2,4,41,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,74.10958903984586,61.71759747142552,40.22893454475337,77.57639620676949,68.54407257343175,45.98695928944328,40.05268703930397,33.63786620176092,58.685373685341595,62.49936767855917,54.28092698594111,11.214433624540211,12.391991568420337,5.56551646641411,5.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8367087334614722,-0.5476481492247545
2018-05-06,58.16510031835984,2,1,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.44626189387165,74.10958903984586,61.71759747142552,64.28974127073617,77.57639620676949,57.091675447975845,25.9570587263683,39.772028263708606,62.091149468381026,58.62363420528805,54.59944860054314,9.950994571686113,-23.663327145974208,-27.130134312897837,6.0,5.0,-0.7818314824680299,0.6234898018587334,0.8271643262255062,-0.561960120844802
2018-05-07,58.92176108333249,2,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.16510031835984,50.44626189387165,74.10958903984586,58.42206329840647,64.28974127073617,40.08601092280368,16.73447337069597,43.25065658228884,60.90698375069246,57.74868549780571,54.67612180557056,9.679896606025077,7.71883842448819,-6.124640952376332,0.0,5.0,0.0,1.0,0.8173751377053472,-0.5761057925946976
2018-05-08,66.0361695176099,2,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.92176108333249,58.16510031835984,50.44626189387165,61.15125191797728,58.42206329840647,36.66445577246167,24.243900873804456,58.01014158647149,55.844374431854675,57.820070895652286,56.02153253132262,9.68643960585539,0.7566607649726507,0.49969778492602046,1.0,5.0,0.7818314824680298,0.6234898018587336,0.8073440647983365,-0.5900809783706804
2018-05-09,65.1106427822433,2,4,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.0361695176099,58.92176108333249,58.16510031835984,40.22893454475337,61.15125191797728,30.40186570968048,23.87509160088948,35.60322647958571,61.04101030643409,58.517916267028376,58.11951208454749,10.069674261230148,7.114408434277415,4.8849175996326295,2.0,5.0,0.9749279121818236,-0.22252093395631434,0.7970740759822359,-0.6038815425206047
2018-05-10,60.38988408740877,2,4,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.1106427822433,66.0361695176099,58.92176108333249,61.71759747142552,40.22893454475337,43.66236433746465,44.69968387803267,29.87355110685065,63.356191127728586,62.07244601524122,60.598710446873405,6.869422895714498,-0.9255267353666028,24.88170823748993,3.0,5.0,0.43388373911755823,-0.900968867902419,0.7865682104367726,-0.6175034010677942
2018-05-11,62.96202788824227,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.38988408740877,65.1106427822433,66.0361695176099,74.10958903984586,61.71759747142552,68.54407257343175,52.38519841902117,50.08429926259132,63.845565462420666,61.88277267466741,61.79353328615513,6.894884871723364,-4.720758694834537,-1.3277133840167537,4.0,5.0,-0.433883739117558,-0.9009688679024191,0.7758295771442586,-0.6309425229196086
2018-05-12,67.39726027431614,1,1,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96202788824227,60.38988408740877,65.1106427822433,50.44626189387165,74.10958903984586,77.57639620676949,45.98695928944328,40.05268703930397,62.820851585964796,60.29026393872403,61.3948158086416,4.879889147307677,2.5721438008335014,-11.14756115160359,5.0,5.0,-0.9749279121818236,-0.2225209339563146,0.7648613539695567,-0.6441949310603557
2018-05-13,75.48009392622102,1,1,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.39726027431614,62.96202788824227,60.38988408740877,58.16510031835984,50.44626189387165,64.28974127073617,57.091675447975845,25.9570587263683,63.58305741665574,62.71183513593038,60.667734670609214,3.36473726087757,4.435232386073871,16.95099838044449,6.0,5.0,-0.7818314824680299,0.6234898018587334,0.7536667867196597,-0.6572567037282031
2018-05-14,65.53887875467164,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.48009392622102,67.39726027431614,62.96202788824227,58.92176108333249,58.16510031835984,58.42206329840647,40.08601092280368,16.73447337069597,68.61312736292649,65.18540565133914,61.46704557457242,5.053654621230566,8.082833651904878,17.314993607861176,0.0,5.0,0.0,1.0,0.7422491881831634,-0.6701239755757398
2018-05-15,64.07321626177286,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.53887875467164,75.48009392622102,67.39726027431614,66.0361695176099,58.92176108333249,61.15125191797728,36.66445577246167,24.243900873804456,69.47207765173629,66.13070817581615,61.97538953573422,4.365653234311441,-9.941215171549374,6.617117671339152,1.0,5.0,0.7818314824680298,0.6234898018587336,0.7306119371499218,-0.682792938813839
2018-05-16,67.9873551109801,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.07321626177286,65.53887875467164,75.48009392622102,65.1106427822433,66.0361695176099,40.22893454475337,30.40186570968048,23.87509160088948,68.36406298088853,65.85028628212514,62.184101274576754,4.425355150961768,-1.4656624928987867,-1.96295325583705,2.0,5.0,0.9749279121818236,-0.22252093395631434,0.7187584774111637,-0.695259844338493
2018-05-17,62.14342642186613,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9873551109801,64.07321626177286,65.53887875467164,60.38988408740877,65.1106427822433,61.71759747142552,43.66236433746465,44.69968387803267,65.86648337580822,66.2612451862304,64.16684560073581,4.470924442779612,3.914138849207248,2.876712328736801,3.0,5.0,0.43388373911755823,-0.900968867902419,0.7066923167403818,-0.7075210028402775
2018-05-18,38.57520339322571,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.14342642186613,67.9873551109801,64.07321626177286,62.96202788824227,60.38988408740877,74.10958903984586,68.54407257343175,52.38519841902117,64.73466593153971,66.51175123401002,64.19726195433871,4.174213952947731,-5.843928689113973,1.7535423344573644,4.0,5.0,-0.433883739117558,-0.9009688679024191,0.6944170258552806,-0.7195727858961222
2018-05-19,76.67932581869161,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.57520339322571,62.14342642186613,67.9873551109801,67.39726027431614,62.96202788824227,50.44626189387165,77.57639620676949,45.98695928944328,56.23532830869067,63.02791916329337,61.65909155100871,10.72286610822971,-23.568223028640418,-24.386824495016555,5.0,5.0,-0.9749279121818236,-0.2225209339563146,0.6819362373611009,-0.7314116270430655
2018-05-20,68.22051531557554,1,1,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.67932581869161,38.57520339322571,62.14342642186613,75.48009392622102,67.39726027431614,58.16510031835984,64.28974127073617,57.091675447975845,59.132651877927835,64.35392852677558,63.53288183135299,11.709706956973953,38.104122425465896,9.28206554437547,6.0,5.0,-0.7818314824680299,0.6234898018587334,0.6692536446756302,-0.743034022833669
2018-05-21,66.35978026465591,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.22051531557554,76.67932581869161,38.57520339322571,65.53887875467164,75.48009392622102,58.92176108333249,58.42206329840647,40.08601092280368,61.15834817583097,63.31684586811194,64.25112575972554,10.976929136932275,-8.45881050311607,-7.259578610645477,0.0,5.0,0.0,1.0,0.6563730009362144,-0.7544365338727892
2018-05-22,54.222344652771625,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.35978026465591,68.22051531557554,76.67932581869161,64.07321626177286,65.53887875467164,66.0361695176099,61.15125191797728,36.66445577246167,70.41987379964104,63.43411751239541,64.78241284410578,11.004392396178357,-1.8607350509196294,0.8209015099842674,1.0,5.0,0.7818314824680298,0.6234898018587336,0.6432981178891005,-0.7656157858353895
2018-05-23,69.3553994846549,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.222344652771625,66.35978026465591,68.22051531557554,67.9873551109801,64.07321626177286,65.1106427822433,40.22893454475337,30.40186570968048,62.93421341100103,62.02685013968095,63.93856821090304,11.453396663131207,-12.137435611884285,-9.850871609001231,2.0,5.0,0.9749279121818236,-0.22252093395631434,0.630032864761432,-0.7765684704650989
2018-05-24,26.597219622066493,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3553994846549,54.222344652771625,66.35978026465591,62.14342642186613,67.9873551109801,60.38988408740877,61.71759747142552,43.66236433746465,63.312508134027496,62.22228505020592,64.24176511821817,11.564568537564877,15.133054831883271,1.3680443736747918,3.0,5.0,0.43388373911755823,-0.900968867902419,0.6165811671162346,-0.7872913465532199
2018-05-25,48.18093317535983,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.597219622066493,69.3553994846549,54.222344652771625,38.57520339322571,62.14342642186613,62.96202788824227,74.10958903984586,68.54407257343175,50.05832125316436,57.1442555073774,61.82800337069371,17.007599553608486,-42.758179862588406,-35.546206799799634,4.0,5.0,-0.433883739117558,-0.9009688679024191,0.6029470056907332,-0.797781240897891
2018-05-26,59.87114408334007,1,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18093317535983,26.597219622066493,69.3553994846549,76.67932581869161,38.57520339322571,67.39726027431614,50.44626189387165,77.57639620676949,48.044517427360425,58.516502619110845,60.77221089120211,15.7985492728707,21.58371355329334,9.60572978213412,5.0,5.0,-0.9749279121818236,-0.2225209339563146,0.5891344152183375,-0.80803504924313
2018-05-27,58.02233716397953,1,1,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.87114408334007,48.18093317535983,26.597219622066493,68.22051531557554,76.67932581869161,75.48009392622102,58.16510031835984,64.28974127073617,44.883098960255474,56.115333799774916,60.234631163275246,14.034379923785046,11.690210907980237,-16.80818173535154,6.0,5.0,-0.7818314824680299,0.6234898018587334,0.5751474832346518,-0.8180497371974677
2018-05-28,53.96297465073727,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.02233716397953,59.87114408334007,48.18093317535983,66.35978026465591,68.22051531557554,65.53887875467164,58.92176108333249,58.42206329840647,55.35813814089315,54.65845120668977,58.98764853740086,13.20708918393208,-1.8488069193605412,-10.19817815159601,0.0,5.0,0.0,1.0,0.5609903488678573,-0.8278223411319121
2018-05-29,53.16587591468134,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96297465073727,58.02233716397953,59.87114408334007,54.222344652771625,66.35978026465591,64.07321626177286,66.0361695176099,61.15125191797728,57.2854852993523,52.88747897612996,58.160798244262686,12.320706266940155,-4.059362513242256,-12.396805613918637,1.0,5.0,0.7818314824680298,0.6234898018587336,0.546667201613826,-0.83734996905697
2018-05-30,60.18523372081474,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.16587591468134,53.96297465073727,58.02233716397953,69.3553994846549,54.222344652771625,67.9873551109801,65.1106427822433,40.22893454475337,55.05039590979939,52.736554870688494,57.38170250518472,12.309896206450116,-0.7970987360559363,-1.0564687380902882,2.0,5.0,0.9749279121818236,-0.22252093395631434,0.5321822800963331,-0.8466298014784668
2018-05-31,67.32349841973316,2,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.18523372081474,53.16587591468134,53.96297465073727,26.597219622066493,69.3553994846549,62.14342642186613,60.38988408740877,61.71759747142552,55.77136142874446,51.4265311901399,56.824408120172905,10.876045094603853,7.0193578061334065,-9.170165763840153,3.0,5.0,0.43388373911755823,-0.900968867902419,0.5175398708127256,-0.8556590922319165
2018-06-01,68.2086406747291,2,1,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.32349841973316,60.18523372081474,53.16587591468134,48.18093317535983,26.597219622066493,38.57520339322571,62.96202788824227,74.10958903984586,60.22486935174309,57.24457101837799,57.19441326287769,5.698248356826627,7.138264698918412,40.726278797666666,4.0,6.0,-0.433883739117558,-0.9009688679024191,0.5027443068654295,-0.8644351692951872
2018-06-11,62.16016859892351,2,1,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.2086406747291,67.32349841973316,60.18523372081474,59.87114408334007,48.18093317535983,76.67932581869161,67.39726027431614,50.44626189387165,65.23912427175901,60.10567208971646,59.311087354413644,5.451739400667999,0.8851422549959409,20.027707499369264,0.0,6.0,0.0,1.0,0.34734915996449583,-0.9377358695666702
2018-06-12,67.39726027431614,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.16016859892351,68.2086406747291,67.32349841973316,58.02233716397953,59.87114408334007,68.22051531557554,75.48009392622102,58.16510031835984,65.89743589779528,60.43267559194266,58.27400469585878,5.496332165789718,-6.048472075805584,2.289024515583442,1.0,6.0,0.7818314824680298,0.6234898018587336,0.331166899272155,-0.943572193754387
2018-06-13,69.75763962097199,2,5,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.39726027431614,62.16016859892351,68.2086406747291,53.96297465073727,58.02233716397953,66.35978026465591,65.53887875467164,58.92176108333249,65.92202318265626,61.77195032199075,58.21520076434025,5.874980629508259,5.237091675392627,9.37492311033661,2.0,6.0,0.9749279121818236,-0.22252093395631434,0.3148866369417895,-0.9491292882824182
2018-06-14,63.47836087032322,2,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.75763962097199,67.39726027431614,62.16016859892351,53.16587591468134,53.96297465073727,54.222344652771625,64.07321626177286,66.0361695176099,66.43835616473723,64.02833103202428,58.45790500407712,5.461032568048905,2.360379346655847,15.794664970234713,3.0,6.0,0.43388373911755823,-0.900968867902419,0.2985131907627956,-0.9544055086495544
2018-06-15,70.34773445763595,2,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.47836087032322,69.75763962097199,67.39726027431614,60.18523372081474,53.16587591468134,69.3553994846549,67.9873551109801,65.1106427822433,66.87775358853713,65.50154316854454,59.11904901961652,3.2923546713381135,-6.279278750648764,10.312484955641885,4.0,6.0,-0.433883739117558,-0.9009688679024191,0.28205140610030166,-0.959399293473183
2018-06-16,59.11678336197559,2,1,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,70.34773445763595,63.47836087032322,69.75763962097199,67.32349841973316,60.18523372081474,26.597219622066493,62.14342642186613,60.38988408740877,67.86124498297706,66.95332898809043,59.18993008911516,2.8371475710341776,6.8693735873127295,10.162500736821208,5.0,6.0,-0.9749279121818236,-0.2225209339563146,0.2655061544612901,-0.9641091649513439
2018-06-17,54.80762544546012,2,4,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,59.11678336197559,70.34773445763595,63.47836087032322,68.2086406747291,67.32349841973316,48.18093317535983,38.57520339322571,62.96202788824227,64.31429289664493,65.7809411226965,61.51275607053725,3.9279004419368206,-11.230951095660359,-8.206715057757563,6.0,6.0,-0.7818314824680299,0.6234898018587334,0.24888233205297766,-0.9685337293000545
2018-06-18,41.74455611830678,2,1,29,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,54.80762544546012,59.11678336197559,70.34773445763595,62.16016859892351,68.2086406747291,59.87114408334007,76.67932581869161,67.39726027431614,61.4240477550239,63.86651037565807,61.986091232687265,5.303145015840968,-4.309157916515474,-13.401015229268978,0.0,6.0,0.0,1.0,0.23218485833388977,-0.9726716771657699
2018-06-19,59.873551106850655,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.74455611830678,54.80762544546012,59.11678336197559,67.39726027431614,62.16016859892351,58.02233716397953,68.22051531557554,75.48009392622102,51.88965497524751,60.94999430699853,60.69133494947061,9.439962359696004,-13.063069327153336,-20.41561248061673,1.0,6.0,0.7818314824680298,0.6234898018587336,0.21541867455805647,-0.9765217840128556
2018-06-20,60.75869336184658,2,1,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.873551106850655,41.74455611830678,54.80762544546012,69.75763962097199,67.39726027431614,53.96297465073727,66.35978026465591,65.53887875467164,52.14191089020586,59.875178711646335,60.823564516818536,9.065595221409255,18.128994988543873,-7.5237091674654835,2.0,6.0,0.9749279121818236,-0.22252093395631434,0.19858874231275225,-0.9800829104859646
2018-06-21,61.79135932600852,2,1,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.75869336184658,59.873551106850655,41.74455611830678,63.47836087032322,69.75763962097199,53.16587591468134,54.222344652771625,64.07321626177286,54.12560019566802,58.5896149603427,61.30897299618349,8.166516676835062,0.8851422549959267,-8.998946259125404,3.0,6.0,0.43388373911755823,-0.900968867902419,0.18170004205022589,-0.983354002747203
2018-06-22,60.37084186826609,2,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.79135932600852,60.75869336184658,59.873551106850655,70.34773445763595,63.47836087032322,60.18523372081474,69.3553994846549,67.9873551109801,60.8078679315686,58.348614739726315,61.92507895413543,8.042642823435749,1.0326659641619358,-1.687001544314704,4.0,6.0,-0.433883739117558,-0.9009688679024191,0.16475757161384025,-0.9863340927879916
2018-06-23,59.24285783001116,2,1,43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60.37084186826609,61.79135932600852,60.75869336184658,59.11678336197559,70.34773445763595,67.32349841973316,26.597219622066493,62.14342642186613,60.973631518707066,56.92334436981634,61.938336678953384,6.532112809156328,-1.4205174577424273,-9.97689258936986,5.0,6.0,-0.9749279121818236,-0.2225209339563146,0.14776634475907305,-0.9890222987155258
2018-06-24,53.8628960218586,2,1,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,59.24285783001116,60.37084186826609,61.79135932600852,54.80762544546012,59.11678336197559,68.2086406747291,48.18093317535983,38.57520339322571,60.46835300809526,56.941355008107124,61.36114806540182,6.538306701485901,-1.1279840382549295,0.12607446803556854,6.0,6.0,-0.7818314824680299,0.6234898018587334,0.13073138966980175,-0.991417825013754
2018-06-25,55.30015565361273,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8628960218586,59.24285783001116,60.37084186826609,41.74455611830678,54.80762544546012,62.16016859892351,59.87114408334007,76.67932581869161,57.825531906711966,56.806393661878346,60.336452018768206,6.590499521362305,-5.379961808152558,-0.9447294236015154,0.0,6.0,0.0,1.0,0.11365774747032338,-0.993519962778792
2018-06-26,47.89305333380125,2,1,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55.30015565361273,53.8628960218586,59.24285783001116,59.873551106850655,41.74455611830678,67.39726027431614,58.02233716397953,68.22051531557554,56.135303168494175,58.74290788120776,59.84645109410315,2.7568610277550873,1.4372596317541237,13.555599535305944,1.0,6.0,0.7818314824680298,0.6234898018587336,0.09655047073354384,-0.9953280899287085
2018-06-27,35.4819125663358,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.89305333380125,55.30015565361273,53.8628960218586,60.75869336184658,59.873551106850655,69.75763962097199,53.96297465073727,66.35978026465591,52.35203500309087,57.03140819934356,58.45329345549494,4.615785810726386,-7.407102319811479,-11.980497773049407,2.0,6.0,0.9749279121818236,-0.22252093395631434,0.07941462198577987,-0.9968416713876159
2018-06-28,36.074414424987495,2,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.4819125663358,47.89305333380125,55.30015565361273,61.79135932600852,60.75869336184658,63.47836087032322,53.16587591468134,54.222344652771625,46.225040517916604,53.42043951427059,56.00502723730665,8.521844149812752,-12.411140767465447,-25.27678079551078,3.0,6.0,0.43388373911755823,-0.900968867902419,0.06225527220861048,-0.9980602592440156
2018-06-29,57.81281926422023,2,1,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.074414424987495,35.4819125663358,47.89305333380125,60.37084186826609,61.79135932600852,70.34773445763595,60.18523372081474,69.3553994846549,39.816460108374855,49.746590242696165,54.047602491211244,9.596762122177626,0.5925018586516941,-25.716944901021023,4.0,6.0,-0.433883739117558,-0.9009688679024191,0.045077499338235225,-0.9989834928833466
2018-06-30,69.82418040806894,2,1,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,57.81281926422023,36.074414424987495,35.4819125663358,59.24285783001116,60.37084186826609,59.11678336197559,67.32349841973316,26.597219622066493,43.12304875184785,49.38115844211818,53.15225140596726,9.226819973980966,21.738404839232736,-2.55802260404586,5.0,6.0,-0.9749279121818236,-0.2225209339563146,0.027886386762765406,-0.9996110990947017
2018-07-01,54.414959909427,2,1,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,69.82418040806894,57.81281926422023,36.074414424987495,53.8628960218586,59.24285783001116,54.80762544546012,68.2086406747291,48.18093317535983,54.5704713657589,50.89277595326929,53.91706548068821,11.342767158028968,12.01136114384871,10.58132257805778,6.0,7.0,-0.7818314824680299,0.6234898018587334,0.010687021817909606,-0.9999428921516786
2018-07-02,61.91491979215393,2,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54.414959909427,69.82418040806894,57.81281926422023,55.30015565361273,53.8628960218586,41.74455611830678,62.16016859892351,59.87114408334007,60.68398652723872,50.971642222921915,53.88901794240013,11.36504160628786,-15.409220498641943,0.5520638875683943,0.0,7.0,0.0,1.0,-0.006515505718515781,-0.9999787738673417
2018-07-18,1.2182741116132856,2,5,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.91491979215393,54.414959909427,69.82418040806894,47.89305333380125,55.30015565361273,59.873551106850655,67.39726027431614,58.02233716397953,62.051353369883294,51.91660852842781,55.32975820481778,11.945816728619596,7.499959882726934,6.614764138541204,2.0,7.0,0.9749279121818236,-0.22252093395631434,-0.2780466629094963,-0.9605675682870481
2018-07-19,0.6091370558066427,2,4,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2182741116132856,61.91491979215393,54.414959909427,35.4819125663358,47.89305333380125,60.75869336184658,69.75763962097199,53.96297465073727,39.18271793773142,45.24878292525809,51.14009556230083,21.52019181244619,-60.69664568054065,-46.674779222187965,3.0,7.0,0.43388373911755823,-0.900968867902419,-0.2945291367102338,-0.9556424999071171
2018-07-20,10.743074463128622,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6091370558066427,1.2182741116132856,61.91491979215393,36.074414424987495,35.4819125663358,61.79135932600852,63.47836087032322,53.16587591468134,21.247443653191297,40.266957852325355,46.84369868329798,26.633509368173947,-0.6091370558066429,-34.87277551052916,4.0,7.0,-0.433883739117558,-0.9009688679024191,-0.3109244510215808,-0.9504346299230308
2018-07-21,0.4568527918549821,1,1,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.743074463128622,0.6091370558066427,1.2182741116132856,57.81281926422023,36.074414424987495,60.37084186826609,70.34773445763595,60.18523372081474,4.190161876849526,36.64819500063123,43.197392621663695,28.605246538761858,10.133937407321978,-25.331339961858873,5.0,7.0,-0.9749279121818236,-0.2225209339563146,-0.3272277540070095,-0.9449454994905939
2018-07-22,10.547945206105936,2,1,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4568527918549821,10.743074463128622,0.6091370558066427,69.82418040806894,57.81281926422023,59.24285783001116,59.11678336197559,67.32349841973316,3.9363547702634256,28.454485504579058,38.917821973348616,29.56768194768793,-10.286221671273639,-57.355966472365246,6.0,7.0,-0.7818314824680299,0.6234898018587334,-0.343434221058743,-0.9391767329985206
2018-07-23,65.2581664914093,2,1,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.547945206105936,0.4568527918549821,10.743074463128622,54.414959909427,69.82418040806894,53.8628960218586,54.80762544546012,68.2086406747291,7.24929082036319,19.98645190429863,35.43961392878396,24.57342957627804,10.091092414250953,-59.276235201963004,0.0,7.0,0.0,1.0,-0.3595390562254921,-0.9331300375877322
2018-07-24,54.99574759327879,2,1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.2581664914093,10.547945206105936,0.4568527918549821,61.91491979215393,54.414959909427,55.30015565361273,41.74455611830678,62.16016859892351,25.420988163123415,21.535481416010384,36.25356181946615,26.924188856816407,54.71022128530336,10.843206581982301,1.0,7.0,0.7818314824680298,0.6234898018587336,-0.3755374936317112,-0.9268072026461666
2018-07-25,53.36319823693258,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.99574759327879,65.2581664914093,10.547945206105936,1.2182741116132856,61.91491979215393,47.89305333380125,59.873551106850655,67.39726027431614,43.60061976359802,20.54702824474251,36.231818386585154,25.513678993716766,-10.262418898130505,-6.919172198875138,2.0,7.0,0.9749279121818236,-0.22252093395631434,-0.3914247988879585,-0.9202100992792468
2018-07-26,6.012794660245586,2,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.36319823693258,54.99574759327879,65.2581664914093,0.6091370558066427,1.2182741116132856,35.4819125663358,60.75869336184658,69.75763962097199,57.87237077387357,27.99630311978812,36.62254302252311,26.380439490626983,-1.6325493563462103,52.1449241253193,3.0,7.0,0.43388373911755823,-0.900968867902419,-0.4071962704919323,-0.9133406797561692
2018-07-27,1.0659898476616247,2,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.012794660245586,53.36319823693258,54.99574759327879,10.743074463128622,0.6091370558066427,36.074414424987495,61.79135932600852,63.47836087032322,38.12391349681899,28.768254206136543,34.517606029230954,25.636301086676454,-47.350403576687,5.403657604438943,4.0,7.0,-0.433883739117558,-0.9009688679024191,-0.42284724121978184,-0.9062009769321702
